시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
평택시,경기도 야생동물 구조관리센터,20090330,,0000,정상,,03180086212,0,17710,경기도 평택시 진위면 동천길 132-93,경기도 평택시 진위면 동천리 56-3 ,17710,37.1320282207,127.1183273022,,210454.529262508    ,403351.282561698    ,동물병원,0,O00
평택시,제갈동물병원 (출장진료 전문),19940416,,0000,정상,,665-0376,0,17792,경기도 평택시 청북면 율북로 13,경기도 평택시 청북면 어연리 108-1 ,17791,37.0519619812,126.9822968729,,198425.38446000000  ,394779.87756400000  ,동물병원,0,000
평택시,경기동물병원(출장진료 전문),19800918,,0000,정상,,031-666-6501,0,,경기도 평택시 서정역로58번길 30 (서정동),경기도 평택시 서정동 303-1 ,17779,37.0600619857,127.0546434181,,204789.268442002    ,395373.036356228    ,동물병원,0,000
평택시,필립동물병원,19990527,,0000,정상,,611-1766,0,17762,경기도 평택시 지산로 34 (지산동),경기도 평택시 지산동 777 ,17762,37.0789619415,127.0586843386,,205148.387909878    ,397470.126257405    ,동물병원,0,000
평택시,평택축협동물병원,20050929,,0000,정상,,031-683-3003,0,17934,경기도 평택시 안중읍 서해로 1146-20,경기도 평택시 안중읍 안중리 194-14 ,17934,36.9960135204,126.9412634279,,194709.272944876    ,388266.142117707    ,동물병원,0,L00
평택시,이모란동물병원,19981215,,0000,정상,,655-1101,0,17917,"경기도 평택시 평택로 17, 1층 104호 (평택동, 롯데인벤스 스카이)",경기도 평택시 평택동 316번지 롯데인벤스 스카이 104호,17917,36.9884993,127.0888902,,207845.655247883,387444.196115272,동물병원,,000
평택시,김대일동물병원,20040315,,0000,정상,,031-665-7585,0,,경기도 평택시 경기대로 1511 (지산동),경기도 평택시 지산동 1080 ,17763,37.0793465183,127.0627323211,,205504.465114119    ,397510.720763033    ,동물병원,0,000
평택시,코리아동물병원,20080530,,0000,정상,,656-0524,0,,경기도 평택시 중앙로 141 (비전동),경기도 평택시 비전동 759-27 ,17898,36.9927650474,127.0987175581,,208717.152690817    ,387910.10185707     ,동물병원,,000
평택시,현화동물병원,20050510,,0000,정상,,686-7582,57.47,,경기도 평택시 안중읍 안현로서6길 38,경기도 평택시 안중읍 현화리 45번지,17936,36.9847385,126.9250998,,193264.914043534,387025.577477067,동물병원,,000
평택시,국립축산과학원 축산자원개발부 동물병원,20170727,,0000,정상,,041-580-3409,0,18001,경기도 평택시 팽성읍 노와2길 48-16,경기도 평택시 팽성읍 노와리 270 ,18001,36.9479374287,127.0963696244,,208281.872360661    ,382543.468390354    ,동물병원,,O00
평택시,two현동물병원,20110915,,0000,정상,,031-657-4671,0,17848,"경기도 평택시 평남로 1050, 1층 103호 (동삭동)",경기도 평택시 동삭동 662-4 103호,17848,37.0099055968,127.0946596208,,208354.059089971    ,389814.735187844    ,동물병원,0,000
평택시,오암동물병원,19831027,,0000,정상,,031-682-2470,0,,경기도 평택시 안중읍 안중로99번길 13-1,경기도 평택시 안중읍 안중리 245-17 ,17933,36.9899081700,126.9274636867,,193467.398374431    ,387590.508232604    ,동물병원,0,000
평택시,부천축협 사료사업소 동물병원 (출장진료 전문),20090324,,0000,정상,,,0,17977,"경기도 평택시 팽성읍 안정로 159, 201호",경기도 평택시 팽성읍 근내리 256-13 ,17977,36.9676318825,127.0578224698,,205068.648129533    ,385122.705100366    ,동물병원,0,L00
평택시,봄날동물의료센터,20170714,,0000,정상,,031-8054-7582,,17851,경기도 평택시 만세로 1842 (비전동),경기도 평택시 비전동 996-2 ,17851,37.0048235996,127.1032849062,,209121.123062747    ,389247.056156953    ,동물병원,0,000
평택시,이형윤동물병원,20110518,,0000,정상,,031-652-8921,0,17908,"경기도 평택시 중앙2로 79, 1층 (합정동)",경기도 평택시 합정동 507-19 ,17908,36.9911508716,127.0958829261,,208463.893462724    ,387727.929195133    ,동물병원,0,000
평택시,한동물병원 (출장진료 전문),20151223,,0000,정상,,031-692-2250,0,17819,경기도 평택시 오성면 숙성시장길 65 (명성빌라),경기도 평택시 오성면 숙성리 185-10 ,17819,37.0084960921,126.9845925447,,198585.867145238    ,389660.129384486    ,동물병원,0,000
평택시,정동물병원,19840119,,0000,정상,,031-681-2406,0,17936,"경기도 평택시 안중읍 안중로 94, 105동 (평창빌딩)",경기도 평택시 안중읍 안중리 253-9 ,17936,36.9884991130,126.9268786797,,193434.902464935    ,387434.553103312    ,동물병원,0,000
평택시,맑은숲동물병원,20100210,,0000,정상,,662-8222,141.88,17731,경기도 평택시 추담로 102 (이충동),경기도 평택시 이충동 179번지,17731,37.0615963,127.0711968,,206266.152383163,395552.94155413,동물병원,,000
평택시,건국동물병원 (출장진료 전문),19920129,,0000,정상,,665-7763,0,17792,경기도 평택시 청북읍 율북로 13,경기도 평택시 청북읍 어연리 108-1 ,17791,37.0519619812,126.9822968729,,198358.236515497    ,394471.684790553    ,동물병원,0,000
평택시,안중동물병원,20160919,,0000,정상,,031-683-8764,49.22,17808,"경기도 평택시 청북읍 청북남로 253, 골드라인 106호",경기도 평택시 청북읍 옥길리 1158-5 골드라인 ,17808,37.0188883819,126.9162070656,,192473.272607722    ,390808.27210856     ,동물병원,,000
평택시,PET25시동물병원,20030517,,0000,정상,,655-6941,0,,경기도 평택시 평택로 69 (평택동),경기도 평택시 평택동 59-39 ,17918,36.9930614312,127.0852867381,,207516.742035408    ,387938.685850562    ,동물병원,,000
평택시,송담동물병원,20150308,,0000,정상,,031-686-7975,0,17943,경기도 평택시 안중읍 안현로서8길 35-4 (101호),경기도 평택시 안중읍 현화리 834-2 101호,17943,36.9791878798,126.9214205289,,192932.517659756    ,386401.493681686    ,동물병원,0,000
평택시,종합동물병원,19780407,,0000,정상,,655-4980,0,,경기도 평택시 평택로 105 (통복동),경기도 평택시 통복동 109-3번지,17918,36.9956582,127.0826187,,207286.490424115,388238.07357317,동물병원,,000
평택시,비전동물병원,20140820,,0000,정상,,0316511175,102.39,17852,"경기도 평택시 비전3로 27, 104, 105호 (비전동)",경기도 평택시 비전동 1027-2 ,17852,37.0026566111,127.1049258634,,209267.855877372    ,389007.854964262    ,동물병원,0,000
평택시,맥동물병원,19980625,,0000,정상,,657-1062,0,17911,경기도 평택시 평택로 80 (평택동),경기도 평택시 평택동 71-6 ,17911,36.9940606329,127.0848879819,,207485.199945156    ,388052.940776789    ,동물병원,,000
평택시,한호동물병원,19930211,,0000,정상,,031-611-5736,0,17780,경기도 평택시 송탄로 202 (서정동),경기도 평택시 서정동 908-2 ,17780,37.0618706666,127.0586146393,,205138.37713528     ,395581.356411596    ,동물병원,0,000
평택시,마음가득동물병원,20180411,,0000,정상,,031-667-8275,59.4,17779,"경기도 평택시 송탄로 147, 태광 1층 (이충동)",경기도 평택시 이충동 451-7번지 ,17779,37.0568181,127.0589268,,205175.291679773    ,395024.416466465    ,동물병원,,000
평택시,김기혁 동물병원 평택동점,20160624,,0000,정상,,031-618-8275,,17911,경기도 평택시 평택로 84-1 (평택동),경기도 평택시 평택동 71-14번지,17911,36.9943594,127.0845045,,207456.906619108,388091.254317313,동물병원,,000
평택시,최성호동물병원,20040527,,0002,폐업,20060306,691-7971,0,,경기도 평택시 평택로 58 (평택동),경기도 평택시 평택동 62-12  번지,17911,36.9924118,127.0863335,,,,동물병원,,000
평택시,김충일동물병원,20051116,,0002,폐업,20070706,654-0524,0,,경기도 평택시 중앙로 141 (비전동),경기도 평택시 비전동 759-27  번지,17898,36.9926908,127.0986679,,,,동물병원,,000
평택시,영화동물병원,19941216,,0002,폐업,20161024,663-6633,0,17779,경기도 평택시 서정역로 52 (서정동),경기도 평택시 서정동 308-8번지,17779,37.0583787,127.0549817,,204822.616454484,395196.669699424,동물병원,,000
평택시,차우동물병원,20120215,,0002,폐업,20141017,655-5730,45,17868,경기도 평택시 현신2길 20 (용이동),경기도 평택시 용이동 465-4번지,17868,36.9948608,127.1374713,,212171.324998001,388153.14339347,동물병원,,000
평택시,코아동물병원,20070706,,0002,폐업,20080526,,0,,경기도 평택시 중앙로 141 (비전동),경기도 평택시 비전동 759-27번지,17898,36.9926908,127.0986679,,208717.152690817,387910.10185707,동물병원,,L00
평택시,김국진동물병원,19920111,,0002,폐업,20070321,665-6252,0,,경기도 평택시 탄현로 276 (지산동),경기도 평택시 지산동 824-2번지,17761,37.0769854,127.0555004,,204869.413901141,397261.393229205,동물병원,,000
평택시,유명한동물병원,20130708,,0002,폐업,20151224,070-4219-8117,39.6,,경기도 평택시 쇼핑로 39 (신장동),경기도 평택시 신장동 325-13번지,17758,37.0811491,127.0535915,,204717.411202946,397725.172435253,동물병원,,000
평택시,안중중앙동물병원,20160406,,0002,폐업,,031-682-8765,175,17933,경기도 평택시 안중읍 안중로 143,경기도 평택시 안중읍 안중리 233-19 ,17933,36.9892638565,126.9321993950,,193888.543883649    ,387527.261079672    ,동물병원,,000
평택시,고려동물병원,20040119,,0002,폐업,20090330,,0,,경기도 평택시 이충로100번길 79 (서정동),경기도 평택시 서정동 810-1   번지,17733,37.0651233,127.0641726,,,,동물병원,,000
평택시,두리동물병원,20050203,,0002,폐업,20070608,651-7553,0,,경기도 평택시 중앙2로 143 (합정동),경기도 평택시 합정동 913-15  번지,17904,36.9890204,127.1024712,,,,동물병원,,000
평택시,실로암동물병원,19850910,,0002,폐업,20080916,683-1098,0,,경기도 평택시 청북읍 현곡2길 11 (현곡리),경기도 평택시 청북면 현곡리 307-10  번지,17811,37.0407355,126.9325737,,,,동물병원,,000
평택시,훈동물병원,20100122,,0002,폐업,20110404,683-6276,0,,경기도 평택시 청북읍 청원로 402 (어연리),경기도 평택시 청북면 어연리 738-2   번지,17793,37.0489885,126.9737664,,,,동물병원,,000
평택시,중앙동물병원,19960605,,0002,폐업,20070615,655-5674,0,,경기도 평택시 비전로38번길 12 (비전동),경기도 평택시 비전동 729-2   번지,17897,36.9947123,127.0947499,,,,동물병원,,000
평택시,펫프렌즈동물병원,20091012,,0002,폐업,20100610,031-653-0275,0,,경기도 평택시 영신로 29 (지제동),경기도 평택시 지제동 50번지,17840,37.0210998,127.0757567,,206675.071220529,391060.040415712,동물병원,,000
평택시,코암펫클리닉(COAM PET CLINIC),20070221,,0002,폐업,20070706,,0,,경기도 평택시 팽성읍 안정쇼핑로 3,경기도 평택시 팽성읍 안정리 113-224번지,17982,36.9590855,127.0432590,,203786.038393948,384175.779298464,동물병원,,000
평택시,안정동물병원,20070831,,0002,폐업,20090430,691-0509,0,,경기도 평택시 팽성읍 안정순환로172번길 56 (안정리),경기도 평택시 팽성읍 안정리 41-307 번지,17982,36.9608598,127.0456179,,,,동물병원,,000
평택시,스누피동물병원,20110629,,0002,폐업,,611-7582,0,,경기도 평택시 서정역로 21 (서정동),경기도 평택시 서정동 340-5 ,17783,37.0560445798,127.0554317039,,204858.731484842    ,394930.72815912     ,동물병원,,000
평택시,강남동물병원,20111226,,0002,폐업,20120201,692-7114,,17982,경기도 평택시 팽성읍 안정쇼핑로 3,경기도 평택시 팽성읍 안정리 113-224번지,17982,36.9590855,127.0432590,,203786.038393948,384175.779298464,동물병원,,000
평택시,베테랑 동물병원,20200721,,0002,폐업,20211020,031-684-8882,298.5,17805,경기도 평택시 청북읍 안청로2길 75,경기도 평택시 청북읍 옥길리 1156-4 ,17805,37.0202594394,126.9163876863,,192489.990478711    ,390960.542957268    ,동물병원,0,000
평택시,정다운동물병원,20030721,,0002,폐업,20060306,658-3188,0,,경기도 평택시 평택5로 182 (비전동),경기도 평택시 비전동 272번지,17883,36.9961645,127.1040083,,209192.229206502,388294.986385616,동물병원,,000
평택시,김기혁 동물병원 비전동점,20130614,,0002,폐업,20190308,618-8275,0,17900,경기도 평택시 평남로 652-1 (비전동),경기도 평택시 비전동 191-8번지 2통10반 ,17900,36.9919085,127.1074737,,209500.284225936    ,387824.660415529    ,동물병원,,000
평택시,너와 나 동물병원,20160420,,0002,폐업,20210913,031-691-4275,221,17870,경기도 평택시 현촌1로 52 (용이동),경기도 평택시 용이동 597-6 ,17869,36.9982412149,127.1335398317,,211816.276454322    ,388520.041860695    ,동물병원,0,000
평택시,평일동물병원,20030217,,0002,폐업,20130408,655-3345,0,,경기도 평택시 팽성읍 추팔산단로 58,경기도 평택시 팽성읍 남산리 41-138번지,17998,36.9603060,127.0732846,,206460.409741315,384312.056730553,동물병원,,000
평택시,펫사랑동물병원,20100611,,0002,폐업,20200212,653-0275,0,,"경기도 평택시 영신로 29 (지제동,이마트2층)",경기도 평택시 지제동 50번지 이마트2층 ,17840,37.0210998389,127.0757567388,,206675.071220529    ,391060.040415712    ,동물병원,,000
평택시,서울동물병원,19781024,,0002,폐업,20180726,682-2627,0,,경기도 평택시 안중읍 안중로114번길 20,경기도 평택시 안중읍 안중리 266-16번지,17936,36.9869933,126.9283549,,193554.294148168,387274.681303203,동물병원,,000
평택시,평택고려동물병원,20100409,,0002,폐업,20101224,,0,,경기도 평택시 청북읍 신포길 57-1 (현곡리),경기도 평택시 청북면 현곡리 298-9   번지,17811,37.0410422,126.9331017,,,,동물병원,,000
평택시,한원동물병원,20100629,,0002,폐업,20120419,652-9816,0,,경기도 평택시 평택로 25-1 (평택동),경기도 평택시 평택동 188-12  번지,17917,36.9898876,127.0880606,,,,동물병원,,000
평택시,차우동물병원,20141022,,0002,폐업,20170102,6555730,62.38,17868,경기도 평택시 현신2길 20 (용이동),경기도 평택시 용이동 465-4번지,17868,36.9948608,127.1374713,,212171.324998001,388153.14339347,동물병원,,000
평택시,제일동물병원,19750816,,0002,폐업,20051128,666-2283,0,,경기도 평택시 탄현로 333-1 (신장동),경기도 평택시 신장동 213-8   번지,17753,37.0818958,127.0561449,,,,동물병원,,000
평택시,송탄동물병원,19760424,,0002,폐업,20091231,666-4128,0,17779,경기도 평택시 서정역로58번길 30 (서정동),경기도 평택시 서정동 303-1번지,17779,37.0599828,127.0545893,,204789.268442002,395373.036356228,동물병원,,000
평택시,레오동물병원,20031113,,0002,폐업,20080204,031-651-8828,0,,경기도 평택시 평택4로 38 (합정동),경기도 평택시 합정동 764번지,17906,36.9912476,127.1005083,,208879.27135101,387748.51524382,동물병원,,000
평택시,안중동물병원,20141022,,0002,폐업,20160404,6828765,38.28,17930,경기도 평택시 안중읍 안현로서9길 113,경기도 평택시 안중읍 현화리 493번지,17930,36.9817405,126.9158031,,192437.282402072,386694.624227642,동물병원,,000
